"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-15 12:00","2019","07","15","12:00","24.3","","15.6","","58","","16","","22","","24.1","","99.89","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-15 13:00","2019","07","15","13:00","25.2","","15.7","","55","","16","","21","","24.1","","99.82","","30","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-15 14:00","2019","07","15","14:00","26.1","","15.3","","51","","15","","18","","24.1","","99.75","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-15 15:00","2019","07","15","15:00","25.8","","15.2","","51","","12","","14","","24.1","","99.71","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-15 16:00","2019","07","15","16:00","26.3","","15.6","","51","","14","","16","","24.1","","99.64","","31","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-15 17:00","2019","07","15","17:00","25.6","","15.8","","54","","15","","25","","24.1","","99.60","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-15 18:00","2019","07","15","18:00","24.8","","16.9","","61","","15","","23","","24.1","","99.57","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-15 19:00","2019","07","15","19:00","24.0","","17.0","","64","","15","","18","","24.1","","99.53","","29","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-15 20:00","2019","07","15","20:00","24.1","","17.2","","65","","15","","18","","24.1","","99.57","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-15 21:00","2019","07","15","21:00","24.9","","14.8","","53","","17","","22","","24.1","","99.59","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-15 22:00","2019","07","15","22:00","24.9","","10.4","","39","","18","","26","","24.1","","99.55","","26","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-15 23:00","2019","07","15","23:00","23.3","","14.1","","56","","14","","8","","24.1","","99.55","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 00:00","2019","07","16","00:00","22.2","","13.7","","58","","15","","12","","24.1","","99.53","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 01:00","2019","07","16","01:00","21.4","","12.7","","57","","18","","19","","24.1","","99.58","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 02:00","2019","07","16","02:00","18.8","","15.7","","82","","16","","19","","24.1","","99.45","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 03:00","2019","07","16","03:00","19.4","","15.9","","80","","36","","2","","24.1","","99.41","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 04:00","2019","07","16","04:00","19.4","","15.6","","78","","14","","4","","24.1","","99.40","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 05:00","2019","07","16","05:00","19.1","","16.4","","84","","16","","21","","24.1","","99.42","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 06:00","2019","07","16","06:00","19.9","","15.8","","77","","14","","9","","24.1","","99.41","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 07:00","2019","07","16","07:00","21.7","","18.3","","81","","16","","20","","24.1","","99.41","","28","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 08:00","2019","07","16","08:00","26.4","","20.7","","70","","19","","13","","24.1","","99.41","","35","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 09:00","2019","07","16","09:00","28.6","","19.9","","58","","21","","13","","24.1","","99.43","","36","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 10:00","2019","07","16","10:00","30.2","","19.8","","53","","26","","15","","24.1","","99.44","","38","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 11:00","2019","07","16","11:00","30.9","","18.7","","47","","25","","22","","24.1","","99.45","","37","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 12:00","2019","07","16","12:00","30.7","","19.4","","50","","21","","13","","24.1","","99.40","","38","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 13:00","2019","07","16","13:00","30.3","","18.6","","49","","22","","13","","24.1","","99.34","","37","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 14:00","2019","07","16","14:00","29.0","","19.0","","54","","22","","31","","24.1","","99.34","","36","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 15:00","2019","07","16","15:00","25.2","","22.4","","85","","23","","22","","24.1","","99.32","","35","","","","Thunderstorms,Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 16:00","2019","07","16","16:00","26.9","","20.4","","67","","24","","29","","24.1","","99.29","","35","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 17:00","2019","07","16","17:00","26.2","","20.5","","71","","21","","16","","24.1","","99.25","","34","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 18:00","2019","07","16","18:00","26.1","","20.4","","71","","24","","16","","24.1","","99.20","","34","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 19:00","2019","07","16","19:00","25.8","","20.5","","72","","20","","17","","24.1","","99.18","","34","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 20:00","2019","07","16","20:00","25.1","","20.9","","77","","20","","18","","24.1","","99.24","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 21:00","2019","07","16","21:00","24.2","","21.9","","87","","19","","17","","24.1","","99.27","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 22:00","2019","07","16","22:00","24.5","","22.0","","86","","18","","20","","24.1","","99.27","","34","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16 23:00","2019","07","16","23:00","24.3","","21.8","","86","","18","","20","","24.1","","99.25","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 00:00","2019","07","17","00:00","24.0","","21.8","","87","","18","","21","","24.1","","99.25","","33","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 01:00","2019","07","17","01:00","23.5","","21.7","","90","","18","","21","","24.1","","99.22","","33","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 02:00","2019","07","17","02:00","23.3","","21.6","","90","","17","","18","","24.1","","99.15","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 03:00","2019","07","17","03:00","23.2","","21.7","","91","","17","","17","","24.1","","99.13","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 04:00","2019","07","17","04:00","23.3","","21.6","","90","","19","","15","","24.1","","99.12","","32","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 05:00","2019","07","17","05:00","23.2","","21.8","","92","","17","","17","","9.7","","99.15","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 06:00","2019","07","17","06:00","22.5","","22.2","","98","","19","","12","","9.7","","99.14","","32","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 07:00","2019","07","17","07:00","22.9","","22.4","","97","","18","","13","","16.1","","99.16","","33","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 08:00","2019","07","17","08:00","23.2","","22.7","","96","","17","","15","","16.1","","99.18","","33","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 09:00","2019","07","17","09:00","22.5","","22.1","","98","","15","","15","","6.4","","99.22","","32","","","","Thunderstorms,Moderate Rain Showers,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 10:00","2019","07","17","10:00","22.1","","21.8","","98","","16","","18","","4.8","","99.20","","31","","","","Heavy Rain Showers,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 11:00","2019","07","17","11:00","23.5","","23.0","","97","","15","","11","","19.3","","99.18","","34","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 12:00","2019","07","17","12:00","25.5","","23.6","","89","","15","","10","","24.1","","99.18","","36","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 13:00","2019","07","17","13:00","25.5","","22.4","","83","","14","","9","","24.1","","99.20","","35","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 14:00","2019","07","17","14:00","26.9","","22.3","","75","","17","","19","","24.1","","99.08","","37","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 15:00","2019","07","17","15:00","27.3","","22.8","","76","","12","","8","","24.1","","99.05","","37","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 16:00","2019","07","17","16:00","27.6","","23.3","","77","","14","","13","","24.1","","99.02","","38","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 17:00","2019","07","17","17:00","25.8","","21.9","","79","","9","","19","","24.1","","99.08","","35","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 18:00","2019","07","17","18:00","25.6","","23.1","","86","","15","","15","","24.1","","99.09","","36","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 19:00","2019","07","17","19:00","24.9","","22.4","","86","","12","","8","","24.1","","99.12","","35","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 20:00","2019","07","17","20:00","24.9","","21.7","","82","","8","","14","","24.1","","99.17","","34","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 21:00","2019","07","17","21:00","24.9","","21.1","","80","","9","","15","","24.1","","99.23","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 22:00","2019","07","17","22:00","24.4","","19.0","","72","","6","","18","","24.1","","99.27","","31","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17 23:00","2019","07","17","23:00","22.6","","21.8","","95","","9","","18","","24.1","","99.26","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 00:00","2019","07","18","00:00","22.2","","21.4","","95","","11","","9","","16.1","","99.29","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 01:00","2019","07","18","01:00","21.8","","21.1","","95","","8","","27","","9.7","","99.31","","30","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 02:00","2019","07","18","02:00","21.8","","20.9","","95","","8","","24","","16.1","","99.32","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 03:00","2019","07","18","03:00","21.9","","20.9","","94","","8","","22","","16.1","","99.31","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 04:00","2019","07","18","04:00","21.4","","20.8","","96","","7","","28","","16.1","","99.34","","30","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 05:00","2019","07","18","05:00","21.8","","20.7","","94","","9","","18","","24.1","","99.35","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 06:00","2019","07","18","06:00","22.0","","20.7","","93","","11","","14","","24.1","","99.37","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 07:00","2019","07","18","07:00","22.3","","20.4","","89","","9","","17","","24.1","","99.39","","30","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 08:00","2019","07","18","08:00","23.0","","20.0","","83","","9","","18","","24.1","","99.40","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 09:00","2019","07","18","09:00","23.6","","20.2","","81","","13","","11","","24.1","","99.37","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 10:00","2019","07","18","10:00","23.6","","20.4","","82","","16","","27","","24.1","","99.38","","32","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 11:00","2019","07","18","11:00","23.4","","20.6","","84","","15","","12","","24.1","","99.35","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 12:00","2019","07","18","12:00","23.6","","20.8","","84","","14","","10","","24.1","","99.33","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 13:00","2019","07","18","13:00","26.2","","21.0","","72","","16","","15","","24.1","","99.29","","35","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 14:00","2019","07","18","14:00","27.8","","21.1","","66","","18","","19","","24.1","","99.27","","36","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 15:00","2019","07","18","15:00","27.5","","21.3","","68","","16","","27","","24.1","","99.19","","36","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 16:00","2019","07","18","16:00","26.9","","21.0","","69","","14","","18","","24.1","","99.05","","35","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 17:00","2019","07","18","17:00","25.5","","21.3","","78","","13","","20","","24.1","","98.98","","34","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 18:00","2019","07","18","18:00","25.3","","21.8","","81","","14","","13","","24.1","","99.00","","34","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 19:00","2019","07","18","19:00","24.6","","21.4","","83","","14","","12","","24.1","","98.97","","33","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 20:00","2019","07","18","20:00","23.8","","21.1","","85","","14","","15","","24.1","","98.97","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 21:00","2019","07","18","21:00","23.1","","21.2","","89","","16","","19","","24.1","","99.02","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 22:00","2019","07","18","22:00","23.0","","21.4","","90","","15","","17","","24.1","","98.99","","32","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18 23:00","2019","07","18","23:00","23.7","","21.4","","87","","17","","22","","24.1","","98.92","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 00:00","2019","07","19","00:00","23.9","","20.6","","81","","18","","17","","24.1","","98.90","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 01:00","2019","07","19","01:00","23.8","","21.0","","84","","19","","24","","24.1","","98.86","","32","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 02:00","2019","07","19","02:00","23.5","","21.3","","87","","19","","18","","24.1","","98.80","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 03:00","2019","07","19","03:00","22.9","","21.2","","90","","21","","11","","24.1","","98.78","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 04:00","2019","07","19","04:00","22.7","","21.1","","90","","20","","14","","24.1","","98.82","","31","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 05:00","2019","07","19","05:00","22.5","","21.1","","91","","19","","13","","24.1","","98.85","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 06:00","2019","07","19","06:00","23.8","","21.9","","89","","19","","13","","24.1","","98.88","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 07:00","2019","07","19","07:00","25.1","","22.4","","85","","20","","14","","24.1","","98.89","","35","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 08:00","2019","07","19","08:00","27.1","","23.3","","79","","20","","14","","24.1","","98.93","","38","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 09:00","2019","07","19","09:00","28.1","","24.3","","79","","19","","18","","24.1","","98.93","","40","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 10:00","2019","07","19","10:00","29.5","","24.8","","76","","22","","9","","24.1","","98.92","","42","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 11:00","2019","07","19","11:00","30.4","","24.6","","71","","21","","14","","24.1","","98.87","","42","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 12:00","2019","07","19","12:00","29.0","","24.5","","76","","28","","17","","24.1","","98.98","","41","","","","Thunderstorms,Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 13:00","2019","07","19","13:00","27.2","","23.1","","78","","32","","23","","24.1","","98.92","","38","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 14:00","2019","07","19","14:00","27.8","","24.2","","81","","18","","28","","24.1","","98.82","","39","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 15:00","2019","07","19","15:00","28.7","","23.3","","72","","19","","22","","24.1","","98.90","","39","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 16:00","2019","07","19","16:00","28.9","","22.4","","68","","22","","16","","24.1","","98.88","","39","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 17:00","2019","07","19","17:00","30.1","","24.4","","71","","19","","25","","24.1","","98.84","","42","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 18:00","2019","07","19","18:00","30.1","","25.1","","74","","20","","19","","24.1","","98.84","","43","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 19:00","2019","07","19","19:00","28.9","","24.7","","78","","20","","17","","24.1","","98.84","","41","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 20:00","2019","07","19","20:00","28.3","","24.3","","79","","19","","17","","24.1","","98.85","","40","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 21:00","2019","07","19","21:00","27.5","","22.7","","75","","20","","17","","24.1","","98.93","","37","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 22:00","2019","07","19","22:00","26.3","","22.9","","81","","20","","14","","24.1","","98.95","","36","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19 23:00","2019","07","19","23:00","25.5","","22.9","","85","","19","","13","","24.1","","98.95","","36","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 00:00","2019","07","20","00:00","25.3","","23.1","","88","","18","","9","","24.1","","98.94","","36","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 01:00","2019","07","20","01:00","25.5","","23.3","","87","","18","","17","","24.1","","98.91","","36","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 02:00","2019","07","20","02:00","25.6","","23.4","","87","","16","","20","","24.1","","98.94","","36","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 03:00","2019","07","20","03:00","25.8","","23.7","","88","","19","","17","","24.1","","98.93","","37","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 04:00","2019","07","20","04:00","25.4","","23.0","","86","","21","","13","","24.1","","98.91","","36","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 05:00","2019","07","20","05:00","25.0","","22.4","","85","","19","","14","","24.1","","98.90","","35","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 06:00","2019","07","20","06:00","25.8","","22.7","","82","","17","","19","","24.1","","98.93","","36","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 07:00","2019","07","20","07:00","26.1","","23.5","","85","","16","","21","","24.1","","98.82","","37","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 08:00","2019","07","20","08:00","26.8","","23.7","","83","","19","","30","","24.1","","98.87","","38","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 09:00","2019","07","20","09:00","27.0","","23.5","","81","","20","","17","","24.1","","98.96","","38","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 10:00","2019","07","20","10:00","29.1","","24.5","","76","","23","","14","","24.1","","98.93","","41","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 11:00","2019","07","20","11:00","30.1","","24.7","","72","","22","","12","","24.1","","98.87","","42","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 12:00","2019","07","20","12:00","31.5","","23.9","","64","","21","","12","","24.1","","98.80","","43","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 13:00","2019","07","20","13:00","32.3","","24.5","","63","","19","","14","","24.1","","98.77","","44","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 14:00","2019","07","20","14:00","32.0","","22.6","","57","","25","","9","","24.1","","98.79","","42","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 15:00","2019","07","20","15:00","31.5","","22.3","","58","","27","","22","","24.1","","98.84","","41","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 16:00","2019","07","20","16:00","32.4","","22.2","","55","","28","","27","","24.1","","98.86","","42","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 17:00","2019","07","20","17:00","32.0","","21.5","","53","","29","","34","","24.1","","98.87","","41","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 18:00","2019","07","20","18:00","30.7","","21.4","","57","","27","","15","","24.1","","98.84","","39","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 19:00","2019","07","20","19:00","30.1","","21.3","","59","","28","","20","","24.1","","98.82","","39","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 20:00","2019","07","20","20:00","29.5","","21.4","","61","","29","","17","","24.1","","98.88","","38","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 21:00","2019","07","20","21:00","23.2","","20.7","","86","","29","","21","","19.3","","98.88","","31","","","","Thunderstorms,Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 22:00","2019","07","20","22:00","22.8","","21.6","","93","","15","","19","","24.1","","98.74","","32","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20 23:00","2019","07","20","23:00","22.2","","21.5","","96","","17","","25","","24.1","","98.72","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 00:00","2019","07","21","00:00","22.8","","21.8","","94","","28","","4","","24.1","","98.83","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 01:00","2019","07","21","01:00","23.1","","20.8","","87","","27","","8","","24.1","","98.94","","31","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 02:00","2019","07","21","02:00","22.9","","20.3","","85","","29","","17","","24.1","","98.89","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 03:00","2019","07","21","03:00","22.2","","20.1","","88","","27","","13","","24.1","","98.86","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 04:00","2019","07","21","04:00","21.8","","20.0","","89","","28","","12","","24.1","","98.88","","29","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 05:00","2019","07","21","05:00","22.1","","19.8","","87","","30","","17","","24.1","","98.96","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 06:00","2019","07","21","06:00","22.2","","20.3","","89","","19","","11","","24.1","","99.01","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 07:00","2019","07","21","07:00","23.7","","20.6","","83","","29","","17","","24.1","","99.06","","32","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 08:00","2019","07","21","08:00","23.6","","14.6","","57","","30","","24","","24.1","","99.14","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 09:00","2019","07","21","09:00","24.6","","13.3","","49","","32","","24","","24.1","","99.06","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 10:00","2019","07","21","10:00","25.0","","13.4","","48","","32","","17","","24.1","","99.09","","28","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 11:00","2019","07","21","11:00","26.5","","13.3","","44","","27","","10","","24.1","","99.18","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 12:00","2019","07","21","12:00","26.8","","14.5","","46","","9","","10","","24.1","","99.15","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 13:00","2019","07","21","13:00","27.5","","15.1","","46","","5","","21","","24.1","","99.13","","32","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 14:00","2019","07","21","14:00","28.5","","14.0","","40","","1","","11","","24.1","","99.12","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 15:00","2019","07","21","15:00","28.4","","15.5","","45","","3","","10","","24.1","","99.12","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 16:00","2019","07","21","16:00","27.9","","14.7","","44","","7","","23","","24.1","","99.14","","32","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 17:00","2019","07","21","17:00","27.6","","15.4","","47","","5","","22","","24.1","","99.13","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 18:00","2019","07","21","18:00","27.5","","11.4","","36","","31","","20","","24.1","","99.17","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 19:00","2019","07","21","19:00","26.0","","11.2","","39","","30","","20","","24.1","","99.22","","28","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 20:00","2019","07","21","20:00","25.1","","11.0","","41","","31","","19","","24.1","","99.25","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 21:00","2019","07","21","21:00","24.0","","10.7","","43","","31","","19","","24.1","","99.26","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 22:00","2019","07","21","22:00","22.8","","11.8","","50","","30","","16","","24.1","","99.26","","25","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21 23:00","2019","07","21","23:00","21.5","","12.0","","54","","2","","9","","24.1","","99.20","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 00:00","2019","07","22","00:00","20.5","","12.3","","59","","33","","9","","24.1","","99.25","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 01:00","2019","07","22","01:00","20.4","","12.5","","60","","5","","7","","24.1","","99.25","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22 02:00","2019","07","22","02:00","19.7","","13.3","","66","","8","","5","","24.1","","99.22","","","","","","NA"
