"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-07 15:00","2019","10","07","15:00","17.6","","5.0","","43","","28","","17","","24.1","","99.72","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-07 16:00","2019","10","07","16:00","17.2","","3.0","","38","","23","","10","","24.1","","99.77","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-07 17:00","2019","10","07","17:00","16.9","","2.1","","37","","28","","16","","24.1","","99.84","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-07 18:00","2019","10","07","18:00","15.6","","3.2","","43","","24","","9","","24.1","","99.89","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-07 19:00","2019","10","07","19:00","13.1","","2.6","","49","","28","","12","","24.1","","99.97","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-07 20:00","2019","10","07","20:00","12.7","","2.8","","51","","20","","8","","24.1","","100.03","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-07 21:00","2019","10","07","21:00","11.7","","3.2","","56","","19","","12","","24.1","","100.10","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-07 22:00","2019","10","07","22:00","11.4","","3.4","","58","","36","","1","","24.1","","100.16","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-07 23:00","2019","10","07","23:00","10.6","","4.0","","63","","5","","4","","24.1","","100.21","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 00:00","2019","10","08","00:00","7.4","","3.8","","78","","19","","9","","24.1","","100.26","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 01:00","2019","10","08","01:00","8.9","","4.2","","72","","16","","4","","24.1","","100.30","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 02:00","2019","10","08","02:00","7.7","","4.2","","79","","36","","3","","24.1","","100.32","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 03:00","2019","10","08","03:00","7.4","","4.3","","81","","2","","5","","24.1","","100.34","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 04:00","2019","10","08","04:00","8.1","","5.0","","81","","5","","13","","24.1","","100.40","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 05:00","2019","10","08","05:00","7.5","","4.8","","83","","6","","14","","24.1","","100.45","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 06:00","2019","10","08","06:00","8.1","","4.9","","80","","6","","16","","24.1","","100.52","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 07:00","2019","10","08","07:00","7.7","","5.2","","84","","6","","13","","24.1","","100.57","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 08:00","2019","10","08","08:00","10.6","","7.1","","79","","8","","12","","24.1","","100.62","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 09:00","2019","10","08","09:00","13.1","","8.2","","72","","9","","14","","24.1","","100.64","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 10:00","2019","10","08","10:00","14.6","","5.9","","55","","8","","24","","24.1","","100.63","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 11:00","2019","10","08","11:00","15.3","","4.3","","47","","9","","16","","24.1","","100.63","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 12:00","2019","10","08","12:00","16.5","","5.1","","47","","12","","13","","24.1","","100.62","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 13:00","2019","10","08","13:00","17.0","","4.7","","44","","13","","10","","24.1","","100.54","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 14:00","2019","10","08","14:00","16.9","","5.0","","45","","14","","17","","24.1","","100.51","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 15:00","2019","10","08","15:00","15.9","","5.4","","50","","15","","23","","24.1","","100.51","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 16:00","2019","10","08","16:00","15.6","","7.4","","58","","15","","21","","24.1","","100.50","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 17:00","2019","10","08","17:00","14.9","","8.0","","63","","15","","16","","24.1","","100.50","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 18:00","2019","10","08","18:00","14.0","","8.0","","67","","11","","5","","24.1","","100.48","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 19:00","2019","10","08","19:00","13.1","","9.0","","76","","9","","18","","24.1","","100.49","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 20:00","2019","10","08","20:00","12.3","","8.5","","78","","9","","18","","24.1","","100.53","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 21:00","2019","10","08","21:00","11.9","","8.2","","78","","9","","10","","24.1","","100.56","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 22:00","2019","10","08","22:00","11.2","","7.7","","79","","8","","18","","24.1","","100.55","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08 23:00","2019","10","08","23:00","10.9","","7.7","","80","","7","","17","","24.1","","100.53","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 00:00","2019","10","09","00:00","9.4","","7.1","","85","","7","","14","","24.1","","100.53","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 01:00","2019","10","09","01:00","8.6","","6.7","","88","","7","","18","","24.1","","100.53","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 02:00","2019","10","09","02:00","6.3","","4.5","","88","","36","","2","","24.1","","100.53","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 03:00","2019","10","09","03:00","7.2","","5.7","","90","","7","","17","","24.1","","100.53","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 04:00","2019","10","09","04:00","5.2","","3.6","","89","","19","","3","","24.1","","100.56","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 05:00","2019","10","09","05:00","7.1","","5.7","","91","","7","","16","","24.1","","100.59","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 06:00","2019","10","09","06:00","6.2","","5.4","","94","","7","","16","","24.1","","100.64","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 07:00","2019","10","09","07:00","7.1","","5.4","","89","","7","","13","","24.1","","100.67","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 08:00","2019","10","09","08:00","10.4","","8.3","","87","","6","","17","","24.1","","100.70","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 09:00","2019","10","09","09:00","13.4","","10.0","","80","","8","","23","","24.1","","100.72","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 10:00","2019","10","09","10:00","15.1","","10.1","","72","","8","","27","","24.1","","100.71","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 11:00","2019","10","09","11:00","15.8","","8.8","","63","","11","","17","","24.1","","100.67","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 12:00","2019","10","09","12:00","16.7","","7.0","","52","","8","","32","","24.1","","100.60","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 13:00","2019","10","09","13:00","17.2","","8.1","","55","","11","","23","","24.1","","100.55","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 14:00","2019","10","09","14:00","16.9","","6.3","","49","","9","","24","","24.1","","100.52","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 15:00","2019","10","09","15:00","15.7","","5.2","","49","","8","","38","","24.1","","100.50","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 16:00","2019","10","09","16:00","15.6","","3.7","","45","","10","","21","","24.1","","100.48","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 17:00","2019","10","09","17:00","14.3","","5.2","","54","","8","","30","","24.1","","100.50","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 18:00","2019","10","09","18:00","13.2","","5.6","","60","","9","","22","","24.1","","100.50","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 19:00","2019","10","09","19:00","12.7","","6.1","","64","","9","","20","","24.1","","100.53","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 20:00","2019","10","09","20:00","12.4","","6.7","","68","","9","","16","","24.1","","100.53","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 21:00","2019","10","09","21:00","12.4","","7.2","","71","","10","","14","","24.1","","100.54","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 22:00","2019","10","09","22:00","13.0","","6.7","","66","","10","","21","","24.1","","100.55","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09 23:00","2019","10","09","23:00","12.5","","7.4","","71","","10","","13","","24.1","","100.55","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 00:00","2019","10","10","00:00","10.6","","6.6","","76","","6","","19","","24.1","","100.52","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 01:00","2019","10","10","01:00","9.3","","6.8","","84","","7","","17","","24.1","","100.51","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 02:00","2019","10","10","02:00","8.1","","5.8","","85","","6","","14","","24.1","","100.49","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 03:00","2019","10","10","03:00","7.3","","5.2","","86","","6","","19","","24.1","","100.49","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 04:00","2019","10","10","04:00","7.3","","5.6","","89","","7","","22","","24.1","","100.50","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 05:00","2019","10","10","05:00","8.8","","7.5","","92","","8","","22","","24.1","","100.53","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 06:00","2019","10","10","06:00","8.8","","8.0","","95","","7","","18","","24.1","","100.59","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 07:00","2019","10","10","07:00","10.1","","9.1","","94","","7","","22","","24.1","","100.59","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 08:00","2019","10","10","08:00","12.0","","10.2","","89","","8","","23","","24.1","","100.63","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 09:00","2019","10","10","09:00","13.6","","10.3","","80","","9","","16","","24.1","","100.63","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 10:00","2019","10","10","10:00","14.6","","9.8","","73","","11","","19","","24.1","","100.60","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 11:00","2019","10","10","11:00","15.4","","9.7","","69","","9","","22","","24.1","","100.58","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 12:00","2019","10","10","12:00","15.7","","9.9","","68","","11","","16","","24.1","","100.56","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 13:00","2019","10","10","13:00","16.6","","7.8","","56","","9","","28","","24.1","","100.53","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 14:00","2019","10","10","14:00","16.4","","7.8","","57","","11","","19","","24.1","","100.48","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 15:00","2019","10","10","15:00","15.7","","7.2","","57","","8","","39","","24.1","","100.42","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 16:00","2019","10","10","16:00","15.7","","7.3","","57","","9","","19","","24.1","","100.39","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 17:00","2019","10","10","17:00","14.8","","7.5","","61","","11","","13","","24.1","","100.40","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 18:00","2019","10","10","18:00","13.4","","8.3","","71","","9","","22","","24.1","","100.36","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 19:00","2019","10","10","19:00","12.6","","9.6","","82","","9","","19","","24.1","","100.36","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 20:00","2019","10","10","20:00","12.4","","9.6","","83","","8","","22","","24.1","","100.36","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 21:00","2019","10","10","21:00","12.0","","9.2","","83","","11","","7","","24.1","","100.35","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 22:00","2019","10","10","22:00","12.4","","9.6","","83","","11","","6","","24.1","","100.35","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10 23:00","2019","10","10","23:00","10.8","","8.2","","84","","7","","17","","24.1","","100.31","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 00:00","2019","10","11","00:00","9.4","","7.9","","91","","8","","17","","24.1","","100.29","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 01:00","2019","10","11","01:00","9.0","","8.1","","94","","7","","13","","24.1","","100.27","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 02:00","2019","10","11","02:00","8.9","","7.7","","92","","7","","21","","24.1","","100.26","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 03:00","2019","10","11","03:00","9.3","","8.2","","93","","8","","18","","24.1","","100.23","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 04:00","2019","10","11","04:00","9.0","","8.2","","94","","7","","19","","24.1","","100.23","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 05:00","2019","10","11","05:00","10.1","","9.5","","96","","8","","21","","24.1","","100.21","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 06:00","2019","10","11","06:00","11.7","","11.1","","96","","9","","22","","24.1","","100.17","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 07:00","2019","10","11","07:00","12.4","","11.6","","95","","9","","17","","24.1","","100.21","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 08:00","2019","10","11","08:00","14.2","","12.1","","87","","9","","12","","24.1","","100.26","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 09:00","2019","10","11","09:00","15.8","","9.4","","66","","10","","20","","24.1","","100.25","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 10:00","2019","10","11","10:00","16.4","","6.4","","51","","9","","24","","24.1","","100.17","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 11:00","2019","10","11","11:00","17.5","","5.2","","44","","10","","21","","24.1","","100.13","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 12:00","2019","10","11","12:00","18.1","","4.5","","40","","13","","18","","24.1","","100.08","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 13:00","2019","10","11","13:00","18.9","","5.3","","41","","11","","15","","24.1","","99.96","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 14:00","2019","10","11","14:00","19.1","","4.3","","37","","11","","18","","24.1","","99.89","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 15:00","2019","10","11","15:00","18.5","","5.2","","41","","9","","28","","24.1","","99.85","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 16:00","2019","10","11","16:00","17.7","","5.3","","43","","8","","29","","24.1","","99.79","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 17:00","2019","10","11","17:00","15.5","","6.9","","56","","9","","25","","24.1","","99.73","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 18:00","2019","10","11","18:00","14.1","","8.7","","70","","10","","16","","24.1","","99.70","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 19:00","2019","10","11","19:00","14.7","","8.1","","64","","10","","22","","24.1","","99.62","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 20:00","2019","10","11","20:00","15.2","","8.8","","65","","10","","19","","24.1","","99.57","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 21:00","2019","10","11","21:00","15.2","","7.9","","62","","12","","22","","24.1","","99.53","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 22:00","2019","10","11","22:00","15.0","","7.3","","60","","11","","21","","24.1","","99.47","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11 23:00","2019","10","11","23:00","14.5","","8.5","","67","","12","","17","","24.1","","99.40","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 00:00","2019","10","12","00:00","14.7","","9.0","","69","","10","","16","","24.1","","99.29","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 01:00","2019","10","12","01:00","15.3","","8.4","","63","","12","","21","","24.1","","99.18","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 02:00","2019","10","12","02:00","15.1","","9.2","","68","","13","","10","","24.1","","99.16","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 03:00","2019","10","12","03:00","13.2","","11.0","","86","","14","","17","","6.4","","99.11","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 04:00","2019","10","12","04:00","12.5","","11.8","","96","","11","","13","","9.7","","99.00","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 05:00","2019","10","12","05:00","12.7","","12.3","","98","","14","","10","","9.7","","99.02","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 06:00","2019","10","12","06:00","12.7","","12.3","","98","","13","","8","","9.7","","99.00","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 07:00","2019","10","12","07:00","12.7","","12.4","","98","","17","","15","","16.1","","99.03","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 08:00","2019","10","12","08:00","11.5","","9.6","","88","","28","","27","","24.1","","99.14","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 09:00","2019","10","12","09:00","11.0","","9.0","","88","","28","","21","","24.1","","99.23","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 10:00","2019","10","12","10:00","11.7","","7.9","","77","","27","","22","","24.1","","99.29","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 11:00","2019","10","12","11:00","10.8","","5.7","","71","","28","","31","","24.1","","99.38","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 12:00","2019","10","12","12:00","12.2","","3.7","","56","","26","","19","","24.1","","99.39","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 13:00","2019","10","12","13:00","13.4","","3.8","","52","","21","","21","","24.1","","99.36","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 14:00","2019","10","12","14:00","12.5","","3.2","","53","","23","","16","","24.1","","99.37","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 15:00","2019","10","12","15:00","11.5","","1.1","","48","","21","","18","","24.1","","99.41","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 16:00","2019","10","12","16:00","11.5","","1.3","","49","","24","","13","","24.1","","99.44","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 17:00","2019","10","12","17:00","10.3","","1.2","","53","","23","","11","","24.1","","99.46","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 18:00","2019","10","12","18:00","8.4","","1.1","","60","","19","","15","","24.1","","99.47","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 19:00","2019","10","12","19:00","8.7","","1.1","","59","","18","","19","","24.1","","99.52","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 20:00","2019","10","12","20:00","7.9","","1.4","","63","","19","","25","","24.1","","99.57","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 21:00","2019","10","12","21:00","6.9","","1.3","","67","","18","","17","","24.1","","99.58","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 22:00","2019","10","12","22:00","6.7","","1.1","","67","","17","","17","","24.1","","99.56","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12 23:00","2019","10","12","23:00","6.0","","1.0","","70","","17","","16","","24.1","","99.55","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 00:00","2019","10","13","00:00","5.7","","0.9","","71","","17","","13","","24.1","","99.54","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 01:00","2019","10","13","01:00","5.9","","0.9","","70","","17","","14","","24.1","","99.52","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 02:00","2019","10","13","02:00","6.1","","0.5","","67","","16","","16","","24.1","","99.51","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 03:00","2019","10","13","03:00","5.0","","0.7","","74","","9","","7","","24.1","","99.47","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 04:00","2019","10","13","04:00","4.6","","0.6","","75","","15","","9","","24.1","","99.47","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 05:00","2019","10","13","05:00","5.9","","1.2","","71","","15","","9","","24.1","","99.46","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 06:00","2019","10","13","06:00","6.5","","2.8","","77","","15","","14","","24.1","","99.41","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 07:00","2019","10","13","07:00","7.3","","3.3","","76","","16","","19","","24.1","","99.41","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 08:00","2019","10","13","08:00","9.7","","5.9","","77","","16","","21","","24.1","","99.38","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 09:00","2019","10","13","09:00","12.3","","7.5","","72","","18","","28","","24.1","","99.34","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 10:00","2019","10","13","10:00","13.4","","7.1","","65","","17","","32","","24.1","","99.30","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 11:00","2019","10","13","11:00","14.2","","6.8","","61","","17","","36","","24.1","","99.22","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 12:00","2019","10","13","12:00","14.4","","5.6","","55","","17","","42","","24.1","","99.12","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 13:00","2019","10","13","13:00","15.2","","4.6","","49","","17","","44","","24.1","","99.00","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 14:00","2019","10","13","14:00","16.1","","4.4","","45","","17","","34","","24.1","","98.91","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 15:00","2019","10","13","15:00","16.4","","0.6","","34","","18","","39","","24.1","","98.84","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 16:00","2019","10","13","16:00","16.7","","1.4","","35","","17","","32","","24.1","","98.82","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 17:00","2019","10","13","17:00","16.2","","1.1","","36","","18","","32","","24.1","","98.80","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 18:00","2019","10","13","18:00","15.6","","2.0","","40","","18","","26","","24.1","","98.82","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 19:00","2019","10","13","19:00","14.7","","3.0","","45","","17","","24","","24.1","","98.82","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 20:00","2019","10","13","20:00","14.2","","3.4","","48","","17","","23","","24.1","","98.83","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 21:00","2019","10","13","21:00","13.5","","3.6","","51","","25","","15","","24.1","","98.91","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 22:00","2019","10","13","22:00","9.9","","3.1","","63","","31","","31","","24.1","","99.03","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13 23:00","2019","10","13","23:00","9.1","","2.6","","64","","17","","12","","24.1","","98.96","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-14 00:00","2019","10","14","00:00","9.2","","2.5","","63","","22","","11","","24.1","","99.01","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-14 01:00","2019","10","14","01:00","8.8","","2.3","","64","","20","","14","","24.1","","99.01","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-14 02:00","2019","10","14","02:00","8.3","","2.4","","66","","20","","12","","24.1","","99.02","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-14 03:00","2019","10","14","03:00","8.0","","2.5","","68","","20","","12","","24.1","","98.98","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-14 04:00","2019","10","14","04:00","8.0","","2.6","","69","","21","","11","","24.1","","99.04","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-14 05:00","2019","10","14","05:00","7.5","","3.1","","73","","22","","8","","24.1","","99.12","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-14 06:00","2019","10","14","06:00","7.3","","1.9","","68","","28","","17","","24.1","","99.18","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-14 07:00","2019","10","14","07:00","7.2","","1.4","","66","","27","","17","","24.1","","99.25","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-14 08:00","2019","10","14","08:00","7.2","","1.2","","65","","24","","12","","24.1","","99.32","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-14 09:00","2019","10","14","09:00","7.7","","1.0","","63","","26","","15","","24.1","","99.36","","","","","","NA"
